LECROYWP804HD,2603,Waveform
Segments,1,SegmentSize,8652
Segment,TrigTime,TimeSinceSegment1
#1,02-Oct-2023 05:41:26,0                 
Time,Ampl
1.693936e+08,-83.6735
1.694318e+08,-83.9498
1.694699e+08,-83.7922
1.695081e+08,-83.7541
1.695462e+08,-83.7479
1.695844e+08,-84.2228
1.696225e+08,-84.0477
1.696606e+08,-83.9978
1.696988e+08,-84.4566
1.697369e+08,-84.5702
1.697751e+08,-83.7706
1.698132e+08,-83.2337
1.698514e+08,-83.3644
1.698895e+08,-83.9344
1.699277e+08,-83.9203
1.699658e+08,-83.3491
1.70004e+08,-83.5216
1.700421e+08,-83.2999
1.700803e+08,-83.6467
1.701184e+08,-83.2928
1.701566e+08,-82.8791
1.701947e+08,-83.2031
1.702328e+08,-82.8979
1.70271e+08,-82.8594
1.703091e+08,-82.4581
1.703473e+08,-82.9176
1.703854e+08,-83.1253
1.704236e+08,-82.972
1.704617e+08,-83.1354
1.704999e+08,-82.8882
1.70538e+08,-82.9585
1.705762e+08,-83.2391
1.706143e+08,-83.0015
1.706525e+08,-82.7573
1.706906e+08,-82.7515
1.707288e+08,-82.6542
1.707669e+08,-82.7915
1.708051e+08,-82.7897
1.708432e+08,-82.679
1.708813e+08,-82.5941
1.709195e+08,-82.2083
1.709576e+08,-82.202
1.709958e+08,-82.3843
1.710339e+08,-82.7296
1.710721e+08,-82.3577
1.711102e+08,-81.8639
1.711484e+08,-81.9779
1.711865e+08,-82.426
1.712247e+08,-82.7341
1.712628e+08,-82.4212
1.71301e+08,-81.9877
1.713391e+08,-82.1648
1.713773e+08,-82.7241
1.714154e+08,-82.9004
1.714536e+08,-82.1104
1.714917e+08,-82.3142
1.715298e+08,-82.6866
1.71568e+08,-82.0995
1.716061e+08,-81.8442
1.716443e+08,-81.8788
1.716824e+08,-81.7165
1.717206e+08,-81.8142
1.717587e+08,-81.7435
1.717969e+08,-82.3433
1.71835e+08,-82.18
1.718732e+08,-81.9371
1.719113e+08,-82.6008
1.719495e+08,-82.4002
1.719876e+08,-82.4991
1.720258e+08,-81.612
1.720639e+08,-81.29
1.721021e+08,-81.7947
1.721402e+08,-82.0765
1.721783e+08,-81.9203
1.722165e+08,-81.9658
1.722546e+08,-82.1466
1.722928e+08,-82.246
1.723309e+08,-82.2468
1.723691e+08,-81.7851
1.724072e+08,-81.7222
1.724454e+08,-81.1203
1.724835e+08,-81.4416
1.725217e+08,-82.0626
1.725598e+08,-81.5838
1.72598e+08,-81.4897
1.726361e+08,-81.5053
1.726743e+08,-81.6648
1.727124e+08,-81.8511
1.727505e+08,-81.4112
1.727887e+08,-81.488
1.728268e+08,-81.7525
1.72865e+08,-81.7786
1.729031e+08,-82.131
1.729413e+08,-81.4275
1.729794e+08,-81.6816
1.730176e+08,-82.1521
1.730557e+08,-81.7585
1.730939e+08,-81.6517
1.73132e+08,-81.7215
1.731702e+08,-81.5634
1.732083e+08,-81.8307
1.732465e+08,-81.8114
1.732846e+08,-81.3599
1.733228e+08,-82.0763
1.733609e+08,-81.8906
1.73399e+08,-81.7825
1.734372e+08,-82.103
1.734753e+08,-81.6843
1.735135e+08,-81.4288
1.735516e+08,-82.0709
1.735898e+08,-81.7894
1.736279e+08,-81.7167
1.736661e+08,-81.7372
1.737042e+08,-81.7765
1.737424e+08,-81.6519
1.737805e+08,-81.888
1.738187e+08,-81.6177
1.738568e+08,-81.4873
1.73895e+08,-81.5143
1.739331e+08,-81.4198
1.739713e+08,-81.8542
1.740094e+08,-81.739
1.740475e+08,-81.7055
1.740857e+08,-81.6941
1.741238e+08,-81.2815
1.74162e+08,-81.2346
1.742001e+08,-81.3094
1.742383e+08,-81.6534
1.742764e+08,-81.9452
1.743146e+08,-82.2806
1.743527e+08,-81.5543
1.743909e+08,-81.5972
1.74429e+08,-81.9571
1.744672e+08,-81.4884
1.745053e+08,-81.7574
1.745435e+08,-82.0359
1.745816e+08,-82.1368
1.746198e+08,-81.3321
1.746579e+08,-81.975
1.74696e+08,-82.337
1.747342e+08,-81.8882
1.747723e+08,-82.1318
1.748105e+08,-82.21
1.748486e+08,-81.1206
1.748868e+08,-81.2308
1.749249e+08,-81.8751
1.749631e+08,-82.2506
1.750012e+08,-82.4277
1.750394e+08,-82.06
1.750775e+08,-81.6142
1.751157e+08,-81.6979
1.751538e+08,-81.9762
1.75192e+08,-81.6096
1.752301e+08,-81.7861
1.752682e+08,-81.7356
1.753064e+08,-81.9323
1.753445e+08,-82.0094
1.753827e+08,-82.2484
1.754208e+08,-82.1656
1.75459e+08,-81.8973
1.754971e+08,-81.9249
1.755353e+08,-81.8937
1.755734e+08,-81.9658
1.756116e+08,-81.9584
1.756497e+08,-81.5556
1.756879e+08,-81.654
1.75726e+08,-81.5139
1.757642e+08,-81.8724
1.758023e+08,-81.8872
1.758405e+08,-82.1438
1.758786e+08,-82.5756
1.759167e+08,-82.2609
1.759549e+08,-82.1454
1.75993e+08,-81.9768
1.760312e+08,-82.1981
1.760693e+08,-82.9078
1.761075e+08,-82.7558
1.761456e+08,-82.734
1.761838e+08,-82.6447
1.762219e+08,-82.3784
1.762601e+08,-82.1077
1.762982e+08,-82.4162
1.763364e+08,-82.5076
1.763745e+08,-82.699
1.764127e+08,-82.8429
1.764508e+08,-83.0235
1.76489e+08,-82.6397
1.765271e+08,-82.5664
1.765652e+08,-82.8053
1.766034e+08,-82.3069
1.766415e+08,-82.0226
1.766797e+08,-82.7376
1.767178e+08,-83.0031
1.76756e+08,-82.7694
1.767941e+08,-82.6813
1.768323e+08,-82.6827
1.768704e+08,-83.0344
1.769086e+08,-83.1974
1.769467e+08,-82.6851
1.769849e+08,-82.5892
1.77023e+08,-83.1632
1.770612e+08,-82.903
1.770993e+08,-82.7411
1.771375e+08,-83.6863
1.771756e+08,-83.6335
1.772137e+08,-83.5591
1.772519e+08,-83.5728
1.7729e+08,-82.7846
1.773282e+08,-83.054
1.773663e+08,-83.6505
1.774045e+08,-83.5058
1.774426e+08,-83.2926
1.774808e+08,-83.549
1.775189e+08,-83.3795
1.775571e+08,-83.279
1.775952e+08,-83.544
1.776334e+08,-83.7381
1.776715e+08,-83.576
1.777097e+08,-83.6443
1.777478e+08,-83.6441
1.777859e+08,-84.2245
1.778241e+08,-84.1633
1.778622e+08,-84.1256
1.779004e+08,-84.5776
1.779385e+08,-84.4657
1.779767e+08,-83.5157
1.780148e+08,-84.131
1.78053e+08,-84.9155
1.780911e+08,-84.5559
1.781293e+08,-83.9576
1.781674e+08,-84.1589
1.782056e+08,-84.2567
1.782437e+08,-84.2058
1.782819e+08,-84.1727
1.7832e+08,-84.134
1.783582e+08,-84.7774
1.783963e+08,-84.6143
1.784344e+08,-84.4997
1.784726e+08,-84.4116
1.785107e+08,-84.5079
1.785489e+08,-84.7443
1.78587e+08,-84.4456
1.786252e+08,-84.8406
1.786633e+08,-84.8916
1.787015e+08,-85.0748
1.787396e+08,-84.9161
1.787778e+08,-84.6795
1.788159e+08,-85.3645
1.788541e+08,-85.3367
1.788922e+08,-85.6359
1.789304e+08,-85.8596
1.789685e+08,-85.4659
1.790067e+08,-85.2876
1.790448e+08,-85.0565
1.790829e+08,-85.3709
1.791211e+08,-85.3918
1.791592e+08,-85.7281
1.791974e+08,-85.706
1.792355e+08,-85.3941
1.792737e+08,-85.4565
1.793118e+08,-85.6769
1.7935e+08,-86.1252
1.793881e+08,-86.3158
1.794263e+08,-86.6346
1.794644e+08,-86.5777
1.795026e+08,-86.6972
1.795407e+08,-86.1255
1.795789e+08,-86.0706
1.79617e+08,-86.3636
1.796552e+08,-86.802
1.796933e+08,-86.8596
1.797314e+08,-86.378
1.797696e+08,-87.1679
1.798077e+08,-87.1354
1.798459e+08,-87.1107
1.79884e+08,-87.2898
1.799222e+08,-87.077
1.799603e+08,-86.9108
1.799985e+08,-87.0888
1.800366e+08,-87.2164
1.800748e+08,-87.5636
1.801129e+08,-87.5241
1.801511e+08,-87.408
1.801892e+08,-87.3961
1.802274e+08,-87.3254
1.802655e+08,-87.1248
1.803036e+08,-87.3727
1.803418e+08,-87.598
1.803799e+08,-87.71
1.804181e+08,-87.8742
1.804562e+08,-88.434
1.804944e+08,-88.2133
1.805325e+08,-88.3609
1.805707e+08,-88.3396
1.806088e+08,-88.3862
1.80647e+08,-88.4977
1.806851e+08,-88.8933
1.807233e+08,-88.2263
1.807614e+08,-88.7447
1.807996e+08,-88.7844
1.808377e+08,-88.5744
1.808759e+08,-88.3514
1.80914e+08,-88.5596
1.809521e+08,-88.3834
1.809903e+08,-88.7918
1.810284e+08,-89.1237
1.810666e+08,-89.8783
1.811047e+08,-89.4851
1.811429e+08,-89.4172
1.81181e+08,-89.4607
1.812192e+08,-88.8083
1.812573e+08,-89.035
1.812955e+08,-89.5617
1.813336e+08,-90.1331
1.813718e+08,-89.6816
1.814099e+08,-89.7054
1.814481e+08,-90.2139
1.814862e+08,-89.9252
1.815244e+08,-89.9063
1.815625e+08,-90.2371
1.816006e+08,-90.2547
1.816388e+08,-89.6359
1.816769e+08,-90.0047
1.817151e+08,-90.3413
1.817532e+08,-89.9376
1.817914e+08,-89.8924
1.818295e+08,-89.938
1.818677e+08,-89.9779
1.819058e+08,-90.0448
1.81944e+08,-90.5483
1.819821e+08,-90.5033
1.820203e+08,-90.9147
1.820584e+08,-91.1092
1.820966e+08,-91.0246
1.821347e+08,-90.5021
1.821729e+08,-90.3387
1.82211e+08,-90.6685
1.822491e+08,-90.9733
1.822873e+08,-90.7412
1.823254e+08,-90.507
1.823636e+08,-90.5463
1.824017e+08,-90.8073
1.824399e+08,-90.6501
1.82478e+08,-90.6496
1.825162e+08,-91.0978
1.825543e+08,-91.2599
1.825925e+08,-91.0878
1.826306e+08,-90.7983
1.826688e+08,-90.63
1.827069e+08,-90.797
1.827451e+08,-91.3018
1.827832e+08,-91.1443
1.828214e+08,-91.1908
1.828595e+08,-90.7757
1.828976e+08,-90.5587
1.829358e+08,-91.0115
1.829739e+08,-90.5079
1.830121e+08,-90.3767
1.830502e+08,-90.3256
1.830884e+08,-90.2767
1.831265e+08,-90.7389
1.831647e+08,-90.5298
1.832028e+08,-90.0513
1.83241e+08,-90.134
1.832791e+08,-90.5837
1.833173e+08,-90.9064
1.833554e+08,-90.5256
1.833936e+08,-90.5508
1.834317e+08,-90.3375
1.834698e+08,-89.9245
1.83508e+08,-89.8675
1.835461e+08,-90.1413
1.835843e+08,-90.1368
1.836224e+08,-89.8017
1.836606e+08,-90.0904
1.836987e+08,-89.8843
1.837369e+08,-89.5007
1.83775e+08,-89.9513
1.838132e+08,-89.6763
1.838513e+08,-89.5389
1.838895e+08,-89.4341
1.839276e+08,-89.5238
1.839658e+08,-89.6741
1.840039e+08,-89.0612
1.840421e+08,-88.6465
1.840802e+08,-89.4506
1.841183e+08,-89.0136
1.841565e+08,-88.7656
1.841946e+08,-88.986
1.842328e+08,-89.2535
1.842709e+08,-88.7642
1.843091e+08,-88.8542
1.843472e+08,-88.3461
1.843854e+08,-88.1747
1.844235e+08,-88.625
1.844617e+08,-88.5972
1.844998e+08,-88.2632
1.84538e+08,-88.7611
1.845761e+08,-88.7823
1.846143e+08,-87.8657
1.846524e+08,-87.9299
1.846906e+08,-87.8092
1.847287e+08,-88.4743
1.847668e+08,-88.4573
1.84805e+08,-88.5735
1.848431e+08,-88.2501
1.848813e+08,-87.9861
1.849194e+08,-88.0873
1.849576e+08,-87.3579
1.849957e+08,-87.5558
1.850339e+08,-87.9617
1.85072e+08,-87.5825
1.851102e+08,-87.7141
1.851483e+08,-88.0686
1.851865e+08,-87.5323
1.852246e+08,-87.0857
1.852628e+08,-87.3277
1.853009e+08,-87.3766
1.853391e+08,-86.6037
1.853772e+08,-86.9784
1.854153e+08,-87.3278
1.854535e+08,-87.3673
1.854916e+08,-86.8688
1.855298e+08,-86.8845
1.855679e+08,-87.3326
1.856061e+08,-86.9756
1.856442e+08,-86.7692
1.856824e+08,-86.4974
1.857205e+08,-86.41
1.857587e+08,-85.9159
1.857968e+08,-86.375
1.85835e+08,-86.1646
1.858731e+08,-85.9284
1.859113e+08,-85.6339
1.859494e+08,-85.6089
1.859875e+08,-86.4662
1.860257e+08,-86.5072
1.860638e+08,-85.851
1.86102e+08,-86.1577
1.861401e+08,-85.9579
1.861783e+08,-85.8776
1.862164e+08,-86.1653
1.862546e+08,-85.9337
1.862927e+08,-85.8956
1.863309e+08,-86.085
1.86369e+08,-86.0167
1.864072e+08,-85.9007
1.864453e+08,-85.6294
1.864835e+08,-85.7067
1.865216e+08,-86.0902
1.865598e+08,-85.8691
1.865979e+08,-85.832
1.86636e+08,-85.6192
1.866742e+08,-84.9241
1.867123e+08,-85.2714
1.867505e+08,-84.5806
1.867886e+08,-84.0039
1.868268e+08,-84.6758
1.868649e+08,-85.2212
1.869031e+08,-85.0193
1.869412e+08,-85.31
1.869794e+08,-84.9283
1.870175e+08,-84.592
1.870557e+08,-85.1898
1.870938e+08,-85.1432
1.87132e+08,-84.6917
1.871701e+08,-85.2169
1.872083e+08,-85.3263
1.872464e+08,-84.9515
1.872845e+08,-84.9826
1.873227e+08,-85.0882
1.873608e+08,-85.1943
1.87399e+08,-85.3323
1.874371e+08,-84.7279
1.874753e+08,-84.325
1.875134e+08,-84.7851
1.875516e+08,-84.7745
1.875897e+08,-84.5273
1.876279e+08,-84.5498
1.87666e+08,-84.4421
1.877042e+08,-84.4955
1.877423e+08,-84.3094
1.877805e+08,-84.4702
1.878186e+08,-83.8223
1.878568e+08,-84.3319
1.878949e+08,-84.5584
1.87933e+08,-84.1875
1.879712e+08,-84.1864
1.880093e+08,-84.2598
1.880475e+08,-84.1503
1.880856e+08,-84.5056
1.881238e+08,-84.3859
1.881619e+08,-84.1002
1.882001e+08,-84.2257
1.882382e+08,-84.322
1.882764e+08,-84.0725
1.883145e+08,-83.9561
1.883527e+08,-83.7156
1.883908e+08,-83.483
1.88429e+08,-83.509
1.884671e+08,-84.1109
1.885052e+08,-83.9539
1.885434e+08,-83.5443
1.885815e+08,-83.7255
1.886197e+08,-83.7327
1.886578e+08,-83.3948
1.88696e+08,-83.2461
1.887341e+08,-83.5781
1.887723e+08,-83.6886
1.888104e+08,-83.8953
1.888486e+08,-84.098
1.888867e+08,-83.8348
1.889249e+08,-83.5061
1.88963e+08,-83.4826
1.890012e+08,-83.9271
1.890393e+08,-84.2216
1.890775e+08,-84.2598
1.891156e+08,-83.8491
1.891537e+08,-83.3448
1.891919e+08,-83.3047
1.8923e+08,-83.6946
1.892682e+08,-83.6674
1.893063e+08,-83.7993
1.893445e+08,-83.7881
1.893826e+08,-83.6767
1.894208e+08,-83.3496
1.894589e+08,-83.1856
1.894971e+08,-84.0627
1.895352e+08,-84.0556
1.895734e+08,-83.0628
1.896115e+08,-82.8011
1.896497e+08,-82.78
1.896878e+08,-83.0603
1.89726e+08,-83.4544
1.897641e+08,-83.3156
1.898022e+08,-82.6915
1.898404e+08,-83.227
1.898785e+08,-83.7772
1.899167e+08,-83.0342
1.899548e+08,-83.1156
1.89993e+08,-83.4334
1.900311e+08,-83.3412
1.900693e+08,-83.3614
1.901074e+08,-83.5425
1.901456e+08,-83.5209
1.901837e+08,-83.2556
1.902219e+08,-83.305
1.9026e+08,-82.8703
1.902982e+08,-82.7462
1.903363e+08,-82.9337
1.903745e+08,-83.0434
1.904126e+08,-83.2078
1.904507e+08,-83.1337
1.904889e+08,-83.3929
1.90527e+08,-83.6492
1.905652e+08,-82.9385
1.906033e+08,-83.082
1.906415e+08,-83.3771
1.906796e+08,-83.394
1.907178e+08,-83.6587
1.907559e+08,-83.3355
1.907941e+08,-83.2373
1.908322e+08,-83.2315
1.908704e+08,-83.0687
1.909085e+08,-83.1917
1.909467e+08,-83.1571
1.909848e+08,-82.8417
1.910229e+08,-82.6248
1.910611e+08,-83.1053
1.910992e+08,-83.1309
1.911374e+08,-83.113
1.911755e+08,-83.2036
1.912137e+08,-83.4967
1.912518e+08,-83.3323
1.9129e+08,-83.0285
1.913281e+08,-83.1293
1.913663e+08,-83.2529
1.914044e+08,-83.3941
1.914426e+08,-83.0894
1.914807e+08,-83.188
1.915189e+08,-83.156
1.91557e+08,-82.2405
1.915952e+08,-82.1887
1.916333e+08,-82.7095
1.916714e+08,-83.1331
1.917096e+08,-83.1245
1.917477e+08,-83.0251
1.917859e+08,-82.8506
1.91824e+08,-83.1103
1.918622e+08,-83.6132
1.919003e+08,-83.7819
1.919385e+08,-84.0245
1.919766e+08,-83.85
1.920148e+08,-83.4782
1.920529e+08,-83.3304
1.920911e+08,-83.3477
1.921292e+08,-83.6238
1.921674e+08,-83.6037
1.922055e+08,-83.7654
1.922437e+08,-83.9618
1.922818e+08,-83.8274
1.923199e+08,-83.4506
1.923581e+08,-83.4908
1.923962e+08,-82.8699
1.924344e+08,-82.7373
1.924725e+08,-82.8549
1.925107e+08,-83.3446
1.925488e+08,-83.5984
1.92587e+08,-83.4055
1.926251e+08,-83.3016
1.926633e+08,-83.7028
1.927014e+08,-83.7826
1.927396e+08,-83.5305
1.927777e+08,-83.607
1.928159e+08,-83.8619
1.92854e+08,-83.8744
1.928922e+08,-83.8842
1.929303e+08,-83.4991
1.929684e+08,-84.0173
1.930066e+08,-83.9702
1.930447e+08,-83.4904
1.930829e+08,-84.2226
1.93121e+08,-84.2362
1.931592e+08,-83.9506
1.931973e+08,-84.5327
1.932355e+08,-84.2996
1.932736e+08,-83.9338
1.933118e+08,-84.348
1.933499e+08,-84.1774
1.933881e+08,-83.7595
1.934262e+08,-84.0157
1.934644e+08,-84.2599
1.935025e+08,-83.8578
1.935406e+08,-83.7493
1.935788e+08,-83.9498
1.936169e+08,-84.0464
1.936551e+08,-84.4342
1.936932e+08,-84.4659
1.937314e+08,-83.9503
1.937695e+08,-83.9738
1.938077e+08,-84.4734
1.938458e+08,-84.7768
1.93884e+08,-84.9592
1.939221e+08,-84.6193
1.939603e+08,-84.7363
1.939984e+08,-84.6879
1.940366e+08,-84.797
1.940747e+08,-84.6437
1.941129e+08,-85.1959
1.94151e+08,-84.4977
1.941891e+08,-84.2
1.942273e+08,-84.6797
1.942654e+08,-84.588
1.943036e+08,-84.5345
1.943417e+08,-84.2867
1.943799e+08,-84.5803
1.94418e+08,-84.8243
1.944562e+08,-84.92
1.944943e+08,-85.4484
1.945325e+08,-85.4529
1.945706e+08,-84.6631
1.946088e+08,-84.5863
1.946469e+08,-84.8683
1.946851e+08,-85.2308
1.947232e+08,-85.6133
1.947614e+08,-85.8637
1.947995e+08,-84.9997
1.948376e+08,-84.7629
1.948758e+08,-85.1086
1.949139e+08,-85.2216
1.949521e+08,-85.1204
1.949902e+08,-85.1219
1.950284e+08,-84.7929
1.950665e+08,-84.5078
1.951047e+08,-84.6796
1.951428e+08,-85.3877
1.95181e+08,-85.6713
1.952191e+08,-85.6739
1.952573e+08,-84.8089
1.952954e+08,-82.3295
1.953336e+08,-84.6753
1.953717e+08,-85.6287
1.954099e+08,-85.9858
1.95448e+08,-85.6739
1.954861e+08,-85.3819
1.955243e+08,-85.6674
1.955624e+08,-86.2553
1.956006e+08,-85.896
1.956387e+08,-86.4578
1.956769e+08,-86.8597
1.95715e+08,-86.3247
1.957532e+08,-86.2296
1.957913e+08,-86.2136
1.958295e+08,-86.6534
1.958676e+08,-86.3145
1.959058e+08,-86.348
1.959439e+08,-86.6759
1.959821e+08,-86.5819
1.960202e+08,-86.449
1.960583e+08,-86.8503
1.960965e+08,-87.1404
1.961346e+08,-87.3994
1.961728e+08,-87.1369
1.962109e+08,-87.1014
1.962491e+08,-87.2471
1.962872e+08,-86.9324
1.963254e+08,-86.65
1.963635e+08,-86.9898
1.964017e+08,-86.7737
1.964398e+08,-86.9557
1.96478e+08,-87.0346
1.965161e+08,-87.1839
1.965543e+08,-87.4939
1.965924e+08,-87.0272
1.966306e+08,-86.7028
1.966687e+08,-87.406
1.967068e+08,-87.6296
1.96745e+08,-87.5647
1.967831e+08,-87.1988
1.968213e+08,-87.2931
1.968594e+08,-87.8365
1.968976e+08,-87.6425
1.969357e+08,-87.4903
1.969739e+08,-88.4656
1.97012e+08,-88.3229
1.970502e+08,-88.3708
1.970883e+08,-88.9136
1.971265e+08,-88.396
1.971646e+08,-87.3955
1.972028e+08,-87.9273
1.972409e+08,-88.2383
1.972791e+08,-88.4526
1.973172e+08,-88.7331
1.973553e+08,-88.621
1.973935e+08,-88.6925
1.974316e+08,-88.8972
1.974698e+08,-89.0077
1.975079e+08,-89.1856
1.975461e+08,-89.0074
1.975842e+08,-89.4756
1.976224e+08,-89.1265
1.976605e+08,-88.9738
1.976987e+08,-89.2334
1.977368e+08,-89.8274
1.97775e+08,-89.2698
1.978131e+08,-89.0096
1.978513e+08,-89.2177
1.978894e+08,-89.7668
1.979276e+08,-89.9391
1.979657e+08,-89.727
1.980038e+08,-89.6164
1.98042e+08,-89.9289
1.980801e+08,-89.7512
1.981183e+08,-89.7263
1.981564e+08,-89.6298
1.981946e+08,-89.7687
1.982327e+08,-89.7708
1.982709e+08,-89.837
1.98309e+08,-90.1339
1.983472e+08,-90.4024
1.983853e+08,-90.5862
1.984235e+08,-89.8348
1.984616e+08,-89.9229
1.984998e+08,-90.6905
1.985379e+08,-90.2714
1.98576e+08,-89.9397
1.986142e+08,-90.0024
1.986523e+08,-90.8454
1.986905e+08,-90.829
1.987286e+08,-90.6476
1.987668e+08,-91.1539
1.988049e+08,-91.1428
1.988431e+08,-90.7598
1.988812e+08,-90.6244
1.989194e+08,-90.8091
1.989575e+08,-90.8458
1.989957e+08,-91.4999
1.990338e+08,-91.7324
1.99072e+08,-91.6001
1.991101e+08,-90.5344
1.991483e+08,-90.7
1.991864e+08,-91.0736
1.992245e+08,-91.3109
1.992627e+08,-91.6293
1.993008e+08,-91.4997
1.99339e+08,-91.3727
1.993771e+08,-90.3405
1.994153e+08,-90.4472
1.994534e+08,-91.0391
1.994916e+08,-91.2498
1.995297e+08,-91.4291
1.995679e+08,-91.0855
1.99606e+08,-91.3525
1.996442e+08,-91.4876
1.996823e+08,-91.0921
1.997205e+08,-91.1357
1.997586e+08,-91.3165
1.997968e+08,-91.77
1.998349e+08,-91.4236
1.99873e+08,-91.2478
1.999112e+08,-91.2
1.999493e+08,-91.376
1.999875e+08,-91.3182
2.000256e+08,-91.5258
2.000638e+08,-91.5017
2.001019e+08,-90.7052
2.001401e+08,-91.0524
2.001782e+08,-90.7173
2.002164e+08,-91.081
2.002545e+08,-91.0488
2.002927e+08,-91.5756
2.003308e+08,-91.3375
2.00369e+08,-90.544
2.004071e+08,-90.6091
2.004453e+08,-91.1911
2.004834e+08,-90.9883
2.005215e+08,-90.7965
2.005597e+08,-90.6653
2.005978e+08,-90.4602
2.00636e+08,-90.8398
2.006741e+08,-91.1852
2.007123e+08,-90.4503
2.007504e+08,-90.1103
2.007886e+08,-90.1728
2.008267e+08,-90.0157
2.008649e+08,-89.9612
2.00903e+08,-89.8647
2.009412e+08,-90.0744
2.009793e+08,-90.2323
2.010175e+08,-90.4385
2.010556e+08,-90.2726
2.010938e+08,-90.3016
2.011319e+08,-90.331
2.0117e+08,-89.8177
2.012082e+08,-89.8671
2.012463e+08,-90.2025
2.012845e+08,-90.2848
2.013226e+08,-89.6457
2.013608e+08,-89.7761
2.013989e+08,-89.8992
2.014371e+08,-89.8541
2.014752e+08,-89.4191
2.015134e+08,-89.409
2.015515e+08,-89.3396
2.015897e+08,-89.8576
2.016278e+08,-90.2158
2.01666e+08,-89.0415
2.017041e+08,-88.8347
2.017422e+08,-88.9039
2.017804e+08,-89.3775
2.018185e+08,-89.7282
2.018567e+08,-89.5388
2.018948e+08,-89.6719
2.01933e+08,-89.0516
2.019711e+08,-89.1107
2.020093e+08,-89.3567
2.020474e+08,-88.7195
2.020856e+08,-88.5289
2.021237e+08,-88.5225
2.021619e+08,-88.2717
2.022e+08,-88.492
2.022382e+08,-88.509
2.022763e+08,-88.1575
2.023145e+08,-87.7931
2.023526e+08,-88.0928
2.023907e+08,-88.2949
2.024289e+08,-88.4446
2.02467e+08,-88.1649
2.025052e+08,-87.9764
2.025433e+08,-87.6677
2.025815e+08,-88.0128
2.026196e+08,-88.0662
2.026578e+08,-87.8932
2.026959e+08,-88.1387
2.027341e+08,-88.0948
2.027722e+08,-87.8843
2.028104e+08,-87.7401
2.028485e+08,-88.0528
2.028867e+08,-87.8983
2.029248e+08,-87.7027
2.02963e+08,-87.4095
2.030011e+08,-87.6542
2.030392e+08,-87.5414
2.030774e+08,-87.2092
2.031155e+08,-87.4868
2.031537e+08,-86.9767
2.031918e+08,-87.6003
2.0323e+08,-87.107
2.032681e+08,-86.921
2.033063e+08,-86.8271
2.033444e+08,-86.5857
2.033826e+08,-86.9568
2.034207e+08,-86.7626
2.034589e+08,-87.0235
2.03497e+08,-87.2238
2.035352e+08,-86.8468
2.035733e+08,-86.3246
2.036115e+08,-86.5776
2.036496e+08,-86.5288
2.036877e+08,-86.5064
2.037259e+08,-86.4387
2.03764e+08,-86.6968
2.038022e+08,-86.6583
2.038403e+08,-86.8522
2.038785e+08,-86.5834
2.039166e+08,-86.041
2.039548e+08,-85.9331
2.039929e+08,-86.1935
2.040311e+08,-86.2448
2.040692e+08,-86.0777
2.041074e+08,-85.714
2.041455e+08,-85.918
2.041837e+08,-86.2311
2.042218e+08,-86.0601
2.042599e+08,-85.9549
2.042981e+08,-86.0949
2.043362e+08,-86.0102
2.043744e+08,-85.9523
2.044125e+08,-85.8732
2.044507e+08,-86.2856
2.044888e+08,-85.9203
2.04527e+08,-85.7049
2.045651e+08,-85.4869
2.046033e+08,-85.6296
2.046414e+08,-85.5582
2.046796e+08,-85.2668
2.047177e+08,-85.7156
2.047559e+08,-85.9165
2.04794e+08,-86.0616
2.048322e+08,-86.0674
2.048703e+08,-85.8256
2.049084e+08,-85.3081
2.049466e+08,-85.5223
2.049847e+08,-85.6182
2.050229e+08,-85.6074
2.05061e+08,-85.5423
2.050992e+08,-85.4513
2.051373e+08,-85.0619
2.051755e+08,-84.8461
2.052136e+08,-84.7678
2.052518e+08,-85.2885
2.052899e+08,-85.8714
2.053281e+08,-85.5403
2.053662e+08,-85.0095
2.054044e+08,-84.962
2.054425e+08,-84.8109
2.054807e+08,-84.8289
2.055188e+08,-84.7727
2.055569e+08,-85.1827
2.055951e+08,-85.6583
2.056332e+08,-85.2453
2.056714e+08,-84.8975
2.057095e+08,-85.1449
2.057477e+08,-85.2579
2.057858e+08,-84.6535
2.05824e+08,-84.5037
2.058621e+08,-84.8554
2.059003e+08,-84.8247
2.059384e+08,-84.4523
2.059766e+08,-84.568
2.060147e+08,-84.9255
2.060529e+08,-84.9803
2.06091e+08,-84.7842
2.061292e+08,-84.8228
2.061673e+08,-84.762
2.062054e+08,-84.7065
2.062436e+08,-84.6322
2.062817e+08,-85.1211
2.063199e+08,-84.9687
2.06358e+08,-84.9697
2.063962e+08,-85.5716
2.064343e+08,-85.0665
2.064725e+08,-84.7418
2.065106e+08,-84.7278
2.065488e+08,-84.8321
2.065869e+08,-84.5185
2.066251e+08,-84.1894
2.066632e+08,-84.4082
2.067014e+08,-84.8286
2.067395e+08,-84.9755
2.067776e+08,-84.4617
2.068158e+08,-84.2807
2.068539e+08,-84.4339
2.068921e+08,-84.8002
2.069302e+08,-84.5613
2.069684e+08,-84.2435
2.070065e+08,-84.4889
2.070447e+08,-84.4889
2.070828e+08,-84.5075
2.07121e+08,-84.0258
2.071591e+08,-84.687
2.071973e+08,-84.5461
2.072354e+08,-84.5559
2.072736e+08,-84.8845
2.073117e+08,-84.6648
2.073499e+08,-84.4408
2.07388e+08,-84.422
2.074261e+08,-84.6868
2.074643e+08,-84.6654
2.075024e+08,-84.6248
2.075406e+08,-84.122
